loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,mort_acc,credit_score,loan_default
10000,36,25.770257583905803,G,G5,3 years,MORTGAGE,246990.09,debt_consolidation,6.79,0,3,15,0,17.6,18,0,549,1
10000,36,17.387464668943306,D,D2,10+ years,RENT,94255.3,credit_card,43.18,0,3,11,0,92.1,15,2,642,1
10000,36,16.667495665779178,D,D1,1 year,RENT,107731.17,credit_card,41.37,0,1,10,0,69.4,19,1,643,0
10000,36,9.299219132102406,B,B3,2 years,OWN,145068.59,credit_card,6.53,0,2,19,0,97.5,27,3,723,0
15000,60,20.376138090876626,E,E4,1 year,OTHER,21247.98,other,11.08,0,2,28,0,84.4,30,4,639,1
10000,36,9.039599060021061,B,B3,7 years,MORTGAGE,136057.69,debt_consolidation,25.72,3,0,18,0,87.8,32,0,702,0
5000,36,6.485102500444462,A,A1,< 1 year,MORTGAGE,147640.25,other,11.5,0,3,20,0,57.2,29,1,730,0
10000,36,24.706246208287677,G,G5,10+ years,RENT,41452.75,major_purchase,30.55,0,3,20,0,65.5,25,0,530,1
25000,60,18.807260349423878,E,E5,7 years,MORTGAGE,85067.69,other,36.01,0,0,6,0,66.8,18,0,634,0
20000,60,10.288595153670423,B,B5,10+ years,RENT,96811.49,other,18.84,0,2,7,1,51.3,10,0,735,0
25000,36,16.00097278584449,D,D5,1 year,MORTGAGE,35429.55,credit_card,43.11,0,2,27,0,51.3,33,0,622,0
10000,36,13.590682018824229,C,C2,2 years,MORTGAGE,93780.51,major_purchase,6.77,0,4,16,0,87.0,27,0,685,0
15000,36,10.006380905527518,B,B3,9 years,OWN,37006.89,major_purchase,9.17,1,0,29,0,49.4,33,2,693,0
35000,60,9.833675250245358,B,B5,10+ years,RENT,256588.72,debt_consolidation,32.53,0,0,7,0,33.4,19,1,692,0
5000,60,5.7179751941622525,A,A3,3 years,OWN,59694.68,credit_card,24.16,0,2,7,0,49.4,12,2,770,0
15000,60,12.801284738097149,C,C5,9 years,MORTGAGE,76134.15,credit_card,28.05,4,1,4,0,82.5,14,0,665,0
10000,36,13.85372698321364,C,C4,10+ years,OTHER,20403.33,debt_consolidation,24.26,0,2,6,0,69.7,17,1,668,0
5000,60,12.7318345300139,C,C5,3 years,MORTGAGE,68706.58,debt_consolidation,39.1,3,1,21,0,3.3,35,3,657,0
20000,36,8.540638909697737,B,B1,4 years,MORTGAGE,112644.58,credit_card,17.16,0,2,27,0,61.2,38,1,735,0
20000,60,22.451128855965358,F,F4,4 years,RENT,31673.73,credit_card,2.73,3,5,7,1,75.2,19,1,615,1
15000,36,16.87518951603967,D,D5,9 years,MORTGAGE,39602.69,debt_consolidation,30.81,0,0,21,0,77.1,27,0,675,0
15000,60,22.16029872174897,F,F1,4 years,RENT,35364.96,home_improvement,23.0,0,2,22,1,9.9,26,0,574,1
15000,36,6.225731163028447,A,A4,1 year,MORTGAGE,27104.93,credit_card,27.57,0,0,15,0,71.2,24,4,731,0
15000,60,16.145617974940485,D,D1,6 years,RENT,24904.12,credit_card,10.58,0,0,2,0,11.8,5,0,677,0
30000,36,18.959079358027665,E,E5,< 1 year,MORTGAGE,100463.6,credit_card,35.53,0,1,28,0,41.2,33,0,627,1
25000,36,9.683495926737178,B,B5,6 years,MORTGAGE,25351.38,debt_consolidation,2.84,0,0,17,1,80.2,25,3,696,0
10000,60,10.492287706808419,B,B1,3 years,RENT,20000.0,credit_card,8.88,3,3,7,0,50.2,7,0,682,0
10000,60,10.06685130429441,B,B3,8 years,MORTGAGE,39368.09,credit_card,0.36,0,3,17,0,40.7,18,1,728,0
25000,60,9.809680236269884,B,B2,2 years,RENT,55832.2,debt_consolidation,31.04,0,3,14,0,42.7,26,0,728,0
10000,60,13.139005429989009,C,C5,9 years,RENT,76741.69,small_business,34.47,0,4,14,2,63.9,24,0,650,0
30000,60,9.91065777943184,B,B2,10+ years,RENT,31810.93,credit_card,24.32,0,2,24,0,8.9,31,1,709,0
30000,36,9.503831028062697,B,B4,9 years,MORTGAGE,38065.15,debt_consolidation,8.05,0,4,20,0,67.6,34,0,709,0
10000,60,17.194855420782652,D,D1,3 years,RENT,74948.23,small_business,2.17,0,3,9,1,96.4,19,1,648,0
25000,60,6.663746764312622,A,A2,6 years,MORTGAGE,93218.92,other,13.17,0,0,11,0,25.0,13,1,742,0
10000,36,8.994907039845254,B,B5,10+ years,RENT,114244.35,credit_card,17.37,0,0,4,0,30.1,5,1,700,0
5000,36,16.62660144385848,D,D2,10+ years,RENT,72237.87,credit_card,21.33,1,0,23,0,84.6,33,2,640,1
35000,36,5.990816068518776,A,A4,< 1 year,OWN,20037.43,home_improvement,34.3,0,4,10,0,75.1,19,0,776,0
25000,60,9.57133732259685,B,B5,< 1 year,MORTGAGE,32044.82,home_improvement,,0,0,29,2,63.3,29,1,740,0
15000,60,10.109203500432995,B,B5,1 year,RENT,114964.33,credit_card,36.16,0,0,25,0,32.1,28,1,686,0
30000,36,6.955118398168014,A,A1,5 years,RENT,156760.14,debt_consolidation,15.81,2,1,17,1,30.9,22,1,763,0
5000,36,12.540709674256085,C,C2,2 years,MORTGAGE,51399.61,debt_consolidation,0.88,1,1,6,1,63.3,14,1,684,1
25000,60,6.958587392633792,A,A4,8 years,RENT,48756.52,major_purchase,,3,3,29,0,90.0,32,0,735,0
35000,36,8.747576324996329,B,B5,10+ years,MORTGAGE,29715.52,debt_consolidation,30.6,0,0,22,0,49.3,29,2,691,0
25000,36,25.29069242417861,G,G5,< 1 year,MORTGAGE,127031.68,credit_card,14.47,2,0,18,0,97.3,18,0,575,1
15000,36,21.629742299765045,F,F4,9 years,MORTGAGE,28709.92,debt_consolidation,41.9,0,1,19,2,51.3,22,3,582,0
15000,36,9.734294490321982,B,B1,< 1 year,MORTGAGE,175787.78,debt_consolidation,4.1,1,3,21,0,38.1,25,1,687,0
30000,60,10.224718998297105,B,B4,< 1 year,MORTGAGE,51586.09,other,15.46,0,0,16,0,87.5,23,3,739,0
10000,60,12.26752920581239,C,C2,5 years,RENT,32339.62,debt_consolidation,22.45,0,4,10,0,56.5,16,1,706,1
35000,60,19.892955950026312,E,E5,10+ years,RENT,20000.0,home_improvement,12.61,0,0,17,0,42.1,29,2,615,0
15000,36,19.8666414670057,E,E3,3 years,MORTGAGE,46061.19,credit_card,5.17,0,3,27,0,0.8,37,3,616,0
10000,36,7.0138497126937285,A,A1,6 years,RENT,,other,5.61,0,0,11,1,44.2,17,2,745,0
10000,60,7.438595554806184,A,A5,10+ years,OWN,44744.62,home_improvement,29.83,0,2,4,0,0.8,15,0,731,0
20000,36,12.965918147513804,C,C5,7 years,MORTGAGE,54340.56,debt_consolidation,43.51,0,2,13,0,96.5,16,2,656,0
10000,36,18.772616277361454,E,E3,4 years,MORTGAGE,124413.5,home_improvement,44.33,2,0,10,0,80.6,21,0,606,1
15000,36,19.89189340861041,E,E5,3 years,MORTGAGE,78534.78,home_improvement,21.34,0,1,8,0,86.1,12,0,613,0
30000,36,6.590613231471428,A,A1,3 years,MORTGAGE,,credit_card,34.43,0,3,3,0,68.2,7,1,729,0
5000,36,13.623802356565964,C,C2,1 year,OTHER,107474.7,other,9.45,0,1,6,0,32.2,9,2,652,0
20000,36,7.085971388571586,A,A1,1 year,RENT,31264.29,medical,31.18,0,2,28,0,48.9,39,0,776,0
15000,36,16.96624129785504,D,D2,9 years,MORTGAGE,83118.08,debt_consolidation,20.52,0,0,14,0,30.7,25,2,673,0
20000,36,21.794088893123654,F,F2,6 years,RENT,82175.36,debt_consolidation,29.04,3,0,3,0,92.9,9,0,578,0
15000,36,12.951387006734972,C,C3,1 year,OTHER,133228.18,debt_consolidation,1.42,0,0,12,3,13.6,17,4,687,0
30000,36,7.332099901525151,A,A2,4 years,RENT,23804.42,debt_consolidation,34.33,0,2,20,0,81.9,32,1,728,0
15000,36,12.87194345965927,C,C3,2 years,RENT,,credit_card,25.16,4,2,4,0,44.1,18,2,706,0
20000,60,13.17320283869584,C,C2,5 years,MORTGAGE,33319.77,debt_consolidation,24.7,1,3,13,0,90.9,27,3,699,1
10000,36,19.867029526549807,E,E2,7 years,MORTGAGE,72179.63,debt_consolidation,10.01,0,2,27,1,18.5,40,3,600,1
15000,36,8.731471959117126,B,B5,1 year,RENT,61969.21,credit_card,16.12,0,1,3,0,1.3,13,0,693,0
10000,36,20.03882932225596,E,E3,9 years,MORTGAGE,76164.77,home_improvement,,0,0,16,0,71.1,17,0,610,1
20000,60,8.529901352227158,B,B1,< 1 year,MORTGAGE,20000.0,major_purchase,15.61,0,3,23,0,54.3,35,2,685,0
15000,36,7.46414865836373,A,A2,< 1 year,MORTGAGE,131047.75,debt_consolidation,12.29,0,1,9,0,27.3,9,0,741,0
25000,36,9.636800521599918,B,B5,10+ years,RENT,62380.33,debt_consolidation,35.17,0,2,24,0,88.4,24,3,720,0
15000,60,5.836116647102047,A,A1,9 years,RENT,75473.61,credit_card,6.07,2,1,27,0,75.4,33,2,764,0
20000,36,10.068382365987048,B,B5,1 year,RENT,67656.04,debt_consolidation,7.41,3,1,9,0,96.9,14,0,680,0
5000,36,17.18904876209861,D,D2,< 1 year,RENT,37171.87,debt_consolidation,36.03,0,1,27,0,0.0,31,4,641,0
25000,60,5.909540171085443,A,A4,10+ years,MORTGAGE,73925.55,debt_consolidation,26.38,0,0,9,0,3.1,18,1,770,0
35000,36,5.582510280081552,A,A3,1 year,OWN,56711.7,credit_card,29.16,0,2,28,0,53.3,42,2,773,0
15000,60,6.548990152107584,A,A4,9 years,OWN,56261.63,credit_card,5.81,0,0,2,1,39.1,11,2,754,0
5000,36,6.781133071603285,A,A4,7 years,MORTGAGE,72832.32,credit_card,29.31,0,0,15,1,23.3,22,0,764,0
20000,36,18.83652600613609,E,E1,10+ years,RENT,50944.29,credit_card,29.04,0,0,19,0,89.2,26,0,605,0
10000,60,22.12321227704378,F,F2,5 years,OWN,23946.74,major_purchase,21.11,3,1,11,0,15.4,22,0,612,1
15000,60,6.552781837026439,A,A3,7 years,RENT,48586.4,home_improvement,43.15,0,1,17,0,86.4,27,3,748,0
5000,36,17.227197770784006,D,D2,1 year,RENT,143632.48,debt_consolidation,12.23,0,1,19,0,16.7,28,0,662,0
15000,60,17.131661338569266,D,D2,10+ years,MORTGAGE,38868.79,debt_consolidation,25.91,2,0,20,0,81.1,31,0,636,1
30000,36,24.263913422141695,G,G5,4 years,RENT,57322.61,credit_card,5.83,1,0,26,2,9.5,35,3,540,1
10000,60,9.91403813644285,B,B2,2 years,RENT,89376.24,credit_card,17.4,0,1,3,2,10.6,10,0,712,0
15000,36,9.505734543524431,B,B1,< 1 year,MORTGAGE,193220.84,other,11.93,0,1,20,1,98.9,31,0,711,0
10000,60,12.932516327171097,C,C3,5 years,MORTGAGE,46469.61,credit_card,31.32,0,0,19,0,84.6,27,3,684,0
10000,60,18.824671399743437,E,E1,< 1 year,MORTGAGE,25943.77,credit_card,34.32,0,0,27,0,0.9,41,4,639,1
20000,60,16.995288211219254,D,D1,7 years,RENT,81105.9,debt_consolidation,38.67,0,1,9,1,61.1,17,2,667,0
25000,60,13.736731526308972,C,C5,9 years,MORTGAGE,33277.57,credit_card,11.17,0,0,8,1,77.4,17,0,668,0
30000,60,8.911017313692604,B,B2,1 year,MORTGAGE,64678.9,debt_consolidation,29.19,1,1,12,0,8.9,24,0,708,0
10000,36,15.558811910606604,D,D1,5 years,RENT,77933.88,credit_card,22.8,0,3,2,0,33.5,3,0,625,0
5000,36,19.718299646864622,E,E4,5 years,MORTGAGE,40634.72,debt_consolidation,24.09,0,2,26,0,6.2,26,2,637,0
15000,60,10.462564469454092,B,B3,1 year,RENT,46016.76,home_improvement,10.12,0,0,3,1,29.6,4,1,688,0
20000,60,16.85762879804481,D,D3,6 years,OWN,88568.5,debt_consolidation,31.88,0,0,20,0,38.6,27,1,624,0
25000,60,12.505409276960421,C,C3,8 years,RENT,104356.69,credit_card,28.04,0,0,15,0,95.9,15,2,681,0
25000,60,13.745465333899684,C,C1,8 years,RENT,55632.82,major_purchase,40.8,0,0,12,0,90.3,15,1,706,0
30000,60,13.076125550157391,C,C5,1 year,MORTGAGE,59943.78,debt_consolidation,27.02,0,2,10,0,1.5,22,2,672,0
5000,60,19.519517712290426,E,E1,9 years,MORTGAGE,,debt_consolidation,31.25,0,0,26,0,45.2,37,0,601,0
35000,60,24.114558341361835,G,G3,8 years,RENT,58153.78,other,15.51,2,2,4,0,96.4,17,1,541,1
35000,60,12.121340811879358,C,C2,2 years,MORTGAGE,42830.71,major_purchase,8.46,0,3,24,0,69.6,35,0,701,1
5000,36,9.658602094145769,B,B4,2 years,RENT,56794.36,major_purchase,42.62,0,0,26,0,23.7,28,0,720,0
15000,36,10.113389069305988,B,B3,3 years,MORTGAGE,126871.35,other,27.15,0,2,2,0,8.9,3,3,710,0
25000,36,7.0063373304631185,A,A2,9 years,RENT,27565.05,credit_card,21.53,0,3,16,0,68.8,18,2,776,0
15000,36,10.381529753428536,B,B3,3 years,MORTGAGE,,debt_consolidation,44.93,3,2,15,0,93.6,18,4,686,0
5000,36,6.5055236212116005,A,A2,9 years,RENT,60891.57,credit_card,11.92,2,0,8,0,67.1,12,0,757,0
15000,36,13.241444988717348,C,C1,8 years,OWN,53307.62,home_improvement,31.77,0,0,11,0,67.7,18,0,671,0
20000,36,6.754378572741216,A,A5,9 years,RENT,32169.04,debt_consolidation,10.14,2,0,20,0,80.7,26,0,734,0
30000,36,9.2603921154861,B,B4,< 1 year,MORTGAGE,64069.06,debt_consolidation,19.81,1,2,20,0,22.5,28,2,736,0
25000,36,18.505676915618743,E,E4,5 years,MORTGAGE,199362.92,debt_consolidation,17.07,0,0,29,1,10.6,30,0,648,0
35000,36,10.177800679175949,B,B5,2 years,RENT,20000.0,credit_card,33.94,0,2,9,0,40.4,14,0,730,0
15000,36,15.634183724638287,D,D5,< 1 year,RENT,20000.0,debt_consolidation,21.04,0,2,12,0,75.5,16,1,629,0
25000,36,22.918528395304484,F,F3,3 years,RENT,48724.09,medical,15.59,0,2,17,0,35.0,30,4,604,0
10000,36,13.687707813070528,C,C4,8 years,RENT,65920.53,medical,13.14,0,5,22,0,49.1,34,0,671,0
20000,36,8.707567931733191,B,B3,9 years,RENT,95198.24,major_purchase,37.72,1,1,24,3,37.8,29,3,703,0
30000,36,8.74405705921282,B,B2,10+ years,OTHER,71059.0,other,9.38,0,1,8,0,51.2,8,0,691,0
30000,36,13.474236075680748,C,C4,9 years,MORTGAGE,20300.7,debt_consolidation,20.67,1,1,15,0,87.7,15,0,685,0
20000,60,13.087333187456204,C,C5,1 year,MORTGAGE,78406.87,other,19.06,1,0,13,1,1.3,24,0,702,0
10000,36,6.797824139673508,A,A5,8 years,MORTGAGE,48848.13,debt_consolidation,21.21,0,3,21,0,90.1,29,2,734,1
10000,60,12.579907999382522,C,C3,1 year,MORTGAGE,92151.31,debt_consolidation,30.03,0,0,26,1,16.3,40,4,682,0
20000,36,13.767383042263951,C,C5,10+ years,MORTGAGE,35233.41,home_improvement,39.9,0,1,12,1,12.9,24,0,689,0
15000,36,9.585944240636486,B,B1,< 1 year,MORTGAGE,21609.73,other,7.09,0,5,18,1,98.8,24,1,718,0
15000,36,16.6309383315053,D,D1,6 years,MORTGAGE,41331.3,debt_consolidation,32.25,0,1,25,2,56.7,39,1,635,0
30000,36,7.481165971570787,A,A3,10+ years,RENT,72738.16,debt_consolidation,6.43,0,0,8,0,34.5,16,2,721,0
5000,60,10.043094976433407,B,B2,4 years,RENT,68170.86,debt_consolidation,0.3,0,3,5,0,81.7,11,1,730,0
15000,60,19.877614808356913,E,E5,5 years,RENT,54728.31,other,0.36,0,0,5,0,50.0,8,1,626,0
10000,36,10.233295863279045,B,B1,8 years,RENT,37536.25,credit_card,40.32,1,0,21,0,94.4,25,1,722,0
5000,36,17.481895771892383,D,D3,3 years,RENT,50052.22,other,,2,3,27,1,98.5,30,2,652,1
10000,36,13.625069612873409,C,C4,10+ years,RENT,131801.74,debt_consolidation,14.67,0,2,21,0,25.8,34,1,673,0
10000,36,10.112777292641043,B,B1,2 years,RENT,250518.16,credit_card,29.21,0,5,8,1,94.2,21,1,695,0
20000,36,21.38268101040416,F,F1,< 1 year,MORTGAGE,69936.85,debt_consolidation,6.75,0,1,2,0,,3,3,600,0
15000,36,10.246688849801188,B,B3,10+ years,MORTGAGE,100217.87,credit_card,33.93,2,1,26,0,61.0,35,0,730,0
15000,36,10.262426165680765,B,B5,5 years,RENT,,home_improvement,,0,0,11,0,45.6,20,0,699,0
30000,60,22.19410506325592,F,F1,10+ years,RENT,122022.94,medical,42.51,2,0,23,0,64.2,29,1,561,1
15000,36,16.801255438968962,D,D1,8 years,MORTGAGE,43935.56,medical,28.53,0,0,22,0,25.7,23,0,629,0
20000,60,16.747544508381868,D,D5,10+ years,RENT,25334.76,debt_consolidation,20.11,0,1,16,0,87.4,29,3,655,0
20000,60,6.589897979912677,A,A4,4 years,RENT,108160.23,credit_card,16.49,0,5,2,0,54.9,15,1,734,0
20000,60,5.866765791753727,A,A4,10+ years,OTHER,57170.07,home_improvement,12.45,0,0,29,0,97.5,36,2,769,0
15000,36,16.815405089986903,D,D2,3 years,RENT,125024.64,debt_consolidation,3.85,0,0,4,2,65.4,12,2,636,0
30000,36,9.258812231662894,B,B2,7 years,RENT,88949.13,debt_consolidation,9.43,0,0,12,0,35.9,20,2,710,0
15000,36,9.573004983160084,B,B3,6 years,RENT,24929.56,debt_consolidation,25.14,1,2,15,0,28.9,28,0,693,0
20000,36,20.302223841102297,E,E2,< 1 year,MORTGAGE,60522.08,credit_card,12.23,1,1,20,0,49.9,27,1,617,0
20000,60,8.718352106924556,B,B3,10+ years,MORTGAGE,31631.88,small_business,32.65,1,0,7,0,41.2,18,1,721,1
25000,36,7.410910003736946,A,A5,1 year,RENT,115644.19,debt_consolidation,34.55,0,1,9,0,54.6,11,4,768,0
20000,36,6.636387580790687,A,A4,9 years,MORTGAGE,57052.22,major_purchase,21.45,0,0,18,0,17.9,27,0,765,0
15000,36,13.899643997067361,C,C5,5 years,MORTGAGE,36499.08,debt_consolidation,40.75,0,0,10,0,5.3,19,1,680,0
15000,60,15.901297013441743,D,D3,8 years,OWN,20000.0,home_improvement,36.69,0,2,11,0,93.1,24,1,647,0
25000,60,18.608576765198855,E,E4,4 years,RENT,109066.97,credit_card,3.5,0,0,17,0,41.6,28,0,609,0
15000,60,6.742021358620024,A,A3,8 years,MORTGAGE,44108.59,debt_consolidation,36.11,0,1,24,0,33.8,32,0,780,0
35000,36,9.553725228326428,B,B4,7 years,MORTGAGE,46300.87,medical,37.34,1,0,5,0,19.5,16,2,724,0
30000,36,13.469773665768539,C,C4,4 years,MORTGAGE,72423.56,debt_consolidation,15.6,0,2,21,0,85.6,32,0,704,1
10000,60,9.702900921539863,B,B5,10+ years,RENT,31867.27,debt_consolidation,22.18,0,0,16,0,66.7,27,3,725,0
15000,36,13.028573748538866,C,C5,10+ years,RENT,21787.83,debt_consolidation,3.16,0,3,15,0,35.0,22,0,655,0
30000,36,22.805090407053,F,F1,10+ years,OWN,60828.21,medical,11.97,1,3,14,0,51.5,20,0,576,0
10000,36,12.64681663137417,C,C4,10+ years,MORTGAGE,30988.62,home_improvement,42.82,0,3,15,0,46.4,18,1,678,0
15000,36,12.543090707878429,C,C4,2 years,OWN,51736.05,debt_consolidation,41.99,0,0,21,0,2.5,34,0,669,0
10000,60,25.607983905659967,G,G4,10+ years,MORTGAGE,,home_improvement,30.73,0,0,17,0,41.4,27,3,585,1
5000,36,6.203273605802083,A,A1,7 years,MORTGAGE,23967.62,small_business,0.82,0,0,4,0,64.1,10,2,750,0
15000,36,22.126152156202025,F,F3,2 years,MORTGAGE,20235.01,credit_card,1.08,0,1,7,0,39.5,12,0,573,1
25000,36,13.228096853388642,C,C5,7 years,RENT,57561.05,debt_consolidation,26.78,0,2,26,0,93.8,33,2,686,0
20000,36,12.588929820808644,C,C5,7 years,RENT,,credit_card,10.36,0,1,8,0,39.8,14,1,673,0
5000,60,21.711494359357516,F,F2,5 years,RENT,97419.57,credit_card,29.33,0,0,23,1,97.2,37,1,567,1
20000,36,12.081400014860442,C,C3,1 year,MORTGAGE,54990.36,credit_card,4.31,0,3,17,0,36.3,30,0,707,0
15000,36,12.559072449684134,C,C5,8 years,MORTGAGE,127370.5,major_purchase,44.44,0,0,21,0,10.8,22,0,707,0
20000,36,9.152184575121248,B,B5,2 years,MORTGAGE,39285.52,credit_card,5.16,1,5,13,0,0.6,24,2,727,0
15000,36,15.533613230599878,D,D2,3 years,MORTGAGE,88547.52,home_improvement,15.15,0,1,3,0,59.3,4,3,639,0
35000,36,13.646329126502993,C,C5,10+ years,MORTGAGE,40325.41,home_improvement,4.4,0,1,5,0,71.0,15,0,700,0
25000,36,10.270698506081175,B,B5,8 years,MORTGAGE,35047.45,credit_card,17.28,0,2,9,1,50.7,16,2,697,0
25000,60,15.854558843614758,D,D1,2 years,RENT,88060.0,debt_consolidation,15.14,0,0,5,2,7.8,19,2,673,0
20000,36,16.71087969738733,D,D1,6 years,RENT,70233.41,home_improvement,29.06,0,2,6,2,,14,2,673,1
20000,36,9.38393263731047,B,B1,3 years,MORTGAGE,79042.07,debt_consolidation,,0,0,11,2,53.8,18,0,690,0
15000,36,5.75563471715577,A,A1,9 years,RENT,22178.82,credit_card,36.46,0,4,28,1,99.2,32,1,739,0
25000,36,12.04992690542976,C,C4,4 years,RENT,100448.58,credit_card,32.98,0,1,12,1,13.3,12,0,692,0
30000,36,6.827100155821494,A,A2,2 years,RENT,81332.21,credit_card,44.9,0,0,15,0,14.0,24,0,734,0
35000,60,5.65937824291667,A,A4,4 years,RENT,42544.53,major_purchase,1.96,0,1,25,0,19.1,33,1,768,0
20000,36,13.782044776777498,C,C1,10+ years,RENT,76863.12,debt_consolidation,35.53,0,0,21,0,81.4,25,2,691,0
25000,60,7.079315230191304,A,A4,< 1 year,MORTGAGE,104580.49,debt_consolidation,5.86,4,4,26,0,76.8,30,1,733,0
15000,36,9.948582297133385,B,B4,9 years,RENT,34837.26,credit_card,27.36,1,0,14,0,23.0,27,0,727,0
5000,36,17.185523311027747,D,D5,10+ years,RENT,,debt_consolidation,36.5,0,0,20,0,23.3,28,0,622,0
25000,36,8.71323638756415,B,B2,3 years,RENT,45565.17,medical,29.76,0,0,26,0,60.9,40,2,703,0
35000,60,25.253804872333475,G,G3,2 years,MORTGAGE,20000.0,credit_card,5.15,0,3,22,2,82.3,29,1,540,1
30000,36,21.412786415868172,F,F3,10+ years,MORTGAGE,66042.99,credit_card,8.27,1,1,11,2,7.0,25,1,560,1
30000,36,13.039521926959482,C,C2,4 years,RENT,93573.19,home_improvement,39.92,0,0,29,0,44.5,34,0,695,1
15000,60,24.717101079631995,G,G4,2 years,MORTGAGE,76270.34,credit_card,40.98,0,0,15,0,99.5,28,1,539,1
25000,36,18.744779298206765,E,E3,3 years,MORTGAGE,72225.6,debt_consolidation,33.59,0,0,5,0,81.1,16,1,632,0
20000,36,9.969069599610732,B,B5,6 years,MORTGAGE,100116.73,debt_consolidation,13.21,3,0,6,0,5.8,6,2,684,0
20000,60,16.103741805004006,D,D1,5 years,MORTGAGE,51014.2,medical,11.27,0,2,24,0,69.5,26,4,674,0
10000,36,5.745807848454329,A,A2,6 years,RENT,21099.53,credit_card,3.24,0,1,27,0,,36,2,779,0
20000,36,17.258830014605266,D,D3,4 years,RENT,58551.35,debt_consolidation,21.05,0,2,14,0,47.1,20,1,639,0
10000,60,12.269268846106469,C,C3,6 years,OWN,118283.32,medical,17.76,1,0,3,0,97.7,7,0,679,0
25000,36,5.910833047431678,A,A5,10+ years,MORTGAGE,67288.2,credit_card,11.03,0,1,24,0,80.6,35,2,757,0
35000,36,8.547428405649754,B,B4,10+ years,OWN,43340.71,home_improvement,29.26,0,0,7,0,3.3,19,1,715,0
25000,60,22.037146536817453,F,F1,7 years,OWN,86724.55,debt_consolidation,9.32,0,1,3,3,57.3,3,1,561,1
10000,36,10.15062328207888,B,B3,5 years,RENT,68300.59,debt_consolidation,4.0,0,0,18,1,57.9,24,0,739,0
15000,60,10.202452133444048,B,B5,10+ years,MORTGAGE,47597.07,credit_card,19.45,4,5,5,2,76.8,13,2,737,0
20000,36,9.987563481093451,B,B5,4 years,OWN,58188.63,credit_card,32.72,0,5,22,0,98.0,27,0,709,0
25000,36,12.94269301586951,C,C5,10+ years,OTHER,44782.49,other,8.28,1,5,21,0,74.3,35,1,683,0
10000,36,20.278904601488332,E,E3,2 years,OWN,78346.84,debt_consolidation,26.45,1,2,17,0,4.3,27,3,600,0
20000,36,17.03426433862685,D,D1,3 years,MORTGAGE,,credit_card,3.93,0,0,25,0,23.8,35,3,665,1
30000,36,13.778480273183396,C,C2,7 years,OWN,66037.05,credit_card,12.09,0,2,4,2,7.9,7,0,681,0
5000,36,8.978933165700248,B,B5,8 years,RENT,91268.37,other,37.57,0,1,19,0,78.6,31,3,697,0
25000,36,6.702572016898067,A,A2,10+ years,RENT,62489.42,medical,6.61,0,0,10,0,59.3,11,0,738,0
30000,36,12.043160402718165,C,C4,5 years,RENT,62916.34,debt_consolidation,29.98,0,0,8,0,29.7,9,1,654,0
25000,36,19.542973113830687,E,E1,5 years,MORTGAGE,56500.74,major_purchase,0.64,0,0,16,0,26.3,24,0,638,0
35000,36,17.25377057118692,D,D3,< 1 year,MORTGAGE,74664.43,other,24.7,0,0,28,1,43.4,36,1,623,0
25000,60,13.47693556499223,C,C5,8 years,MORTGAGE,43670.83,home_improvement,10.91,2,2,28,0,97.6,36,1,684,0
20000,36,13.552341519448666,C,C2,10+ years,RENT,50095.12,debt_consolidation,10.01,0,0,21,0,93.1,30,1,699,1
15000,36,12.63418003282725,C,C1,< 1 year,MORTGAGE,31552.26,other,22.69,0,3,13,0,23.1,20,1,653,0
5000,36,12.796308199656417,C,C2,8 years,OWN,46076.28,debt_consolidation,44.45,0,0,15,0,97.1,28,1,659,0
5000,60,13.972515229895055,C,C1,3 years,RENT,20000.0,small_business,10.54,0,0,6,0,76.6,17,4,696,0
20000,36,16.034551202002998,D,D4,9 years,OWN,55111.83,credit_card,,0,3,29,0,6.3,29,3,670,0
10000,36,12.1724794693153,C,C1,< 1 year,RENT,78401.99,debt_consolidation,17.06,1,1,2,0,43.8,9,0,654,1
15000,36,21.77803021289523,F,F2,5 years,MORTGAGE,52041.79,other,31.27,0,0,9,0,55.2,23,1,576,0
25000,60,13.534474555851574,C,C3,10+ years,MORTGAGE,94157.5,other,41.83,2,2,15,0,,26,0,686,0
10000,60,6.547224049057208,A,A2,10+ years,MORTGAGE,120719.44,credit_card,19.0,0,2,18,0,66.7,27,1,753,0
10000,36,8.587421071373202,B,B4,9 years,RENT,53656.39,other,40.89,0,1,15,0,22.9,18,0,711,0
25000,36,13.329448645289505,C,C5,1 year,RENT,29795.22,home_improvement,41.26,0,0,3,0,44.7,14,0,665,0
5000,36,13.47121201027928,C,C5,6 years,MORTGAGE,104284.61,home_improvement,39.22,0,0,20,3,47.5,28,0,682,0
20000,36,13.205551615268316,C,C4,6 years,RENT,92367.53,debt_consolidation,11.16,0,1,11,2,51.1,25,3,653,0
5000,36,15.842677366739965,D,D5,5 years,RENT,,debt_consolidation,31.57,0,0,9,0,7.8,21,2,673,0
25000,36,8.88210965769306,B,B4,5 years,MORTGAGE,39550.1,debt_consolidation,,0,1,12,0,30.4,17,0,713,0
20000,36,16.31467284149393,D,D1,< 1 year,RENT,67965.97,other,8.52,1,0,22,0,70.0,30,2,642,1
